EVENT_ID,GRAPH_ID,OUTLET_ID,EVENT_YEAR,EVENT_TYPE,EVENT_GRADE,SPLIT,SPLIT_REASON
B007_F0023,B007,611E0470,2023,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B002_F0006,B002,61106450,2023,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0022,B031,61402050,2023,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0021,B022,612E2800,2023,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0023,B031,61402050,2023,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0025,B032,614E1550,2023,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B020_F0017,B020,612E1940,2023,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B013_F0011,B013,611E2820,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B002_F0007,B002,61106450,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B017_F0013,B017,611H1650,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B003_F0024,B003,61109600,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0021,B019,612E1060,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B011_F0009,B011,611E2536,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B027_F0001,B027,613E2810,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B035_F0003,B035,810G0060,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0019,B025,613E2580,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B034_F0014,B034,61711890,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0022,B022,612E2800,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0022,B006,61116100,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B001_F0006,B001,61105000,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B033_F0025,B033,61510100,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B034_F0015,B034,61711890,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0024,B031,61402050,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B024_F0020,B024,613E1540,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0026,B032,614E1550,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0025,B031,61402050,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B020_F0018,B020,612E1940,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B034_F0016,B034,61711890,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B014_F0006,B014,611E2920,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0020,B025,613E2580,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B010_F0024,B010,611E2360,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0022,B019,612E1060,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0023,B006,61116100,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B004_F0011,B004,61110900,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0023,B022,612E2800,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0027,B032,614E1550,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0024,B006,61116100,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0024,B007,611E0470,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B008_F0021,B008,611E1460,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B034_F0017,B034,61711890,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0028,B032,614E1550,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0026,B031,61402050,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B033_F0026,B033,61510100,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B013_F0012,B013,611E2820,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0023,B019,612E1060,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0027,B031,61402050,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B014_F0007,B014,611E2920,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0025,B007,611E0470,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B016_F0012,B016,611G3160,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0026,B007,611E0470,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0024,B019,612E1060,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B003_F0025,B003,61109600,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0021,B025,613E2580,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0025,B006,61116100,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B033_F0027,B033,61510100,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0029,B032,614E1550,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B024_F0021,B024,613E1540,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B020_F0019,B020,612E1940,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B013_F0013,B013,611E2820,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0016,B005,61113300,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B008_F0022,B008,611E1460,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B028_F0013,B028,613G1535,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B023_F0008,B023,613E1450,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B003_F0026,B003,61109600,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0027,B007,611E0470,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B004_F0012,B004,61110900,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B003_F0027,B003,61109600,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B008_F0023,B008,611E1460,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0024,B022,612E2800,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0022,B025,613E2580,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0017,B005,61113300,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0026,B006,61116100,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B010_F0025,B010,611E2360,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B013_F0014,B013,611E2820,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0025,B019,612E1060,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B015_F0007,B015,611E2950,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B018_F0007,B018,611H2032,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B023_F0009,B023,613E1450,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B028_F0014,B028,613G1535,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0018,B005,61113300,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B010_F0026,B010,611E2360,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B001_F0007,B001,61105000,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B017_F0014,B017,611H1650,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B004_F0013,B004,61110900,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B029_F0006,B029,613H1300,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B028_F0015,B028,613G1535,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B024_F0022,B024,613E1540,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0028,B007,611E0470,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B033_F0028,B033,61510100,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0019,B005,61113300,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B010_F0027,B010,611E2360,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B028_F0016,B028,613G1535,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0027,B006,61116100,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B014_F0008,B014,611E2920,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0026,B019,612E1060,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B026_F0004,B026,613E2680,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B034_F0018,B034,61711890,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B003_F0028,B003,61109600,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B014_F0009,B014,611E2920,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0023,B025,613E2580,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B035_F0004,B035,810G0060,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B034_F0019,B034,61711890,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0027,B019,612E1060,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B003_F0029,B003,61109600,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B024_F0023,B024,613E1540,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B023_F0010,B023,613E1450,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B033_F0029,B033,61510100,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B001_F0008,B001,61105000,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B015_F0008,B015,611E2950,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B015_F0009,B015,611E2950,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B014_F0010,B014,611E2920,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0030,B032,614E1550,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0024,B025,613E2580,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B027_F0002,B027,613E2810,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B024_F0024,B024,613E1540,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0031,B032,614E1550,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B020_F0020,B020,612E1940,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0025,B022,612E2800,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0026,B022,612E2800,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B001_F0009,B001,61105000,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B004_F0014,B004,61110900,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0032,B032,614E1550,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B004_F0015,B004,61110900,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0029,B007,611E0470,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B010_F0028,B010,611E2360,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0020,B005,61113300,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0027,B022,612E2800,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0025,B025,613E2580,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B024_F0025,B024,613E1540,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0028,B031,61402050,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0033,B032,614E1550,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B016_F0015,B016,611G3160,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0021,B005,61113300,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B004_F0016,B004,61110900,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0029,B031,61402050,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B008_F0025,B008,611E1460,2024,HYDRO_FLOOD,B,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B014_F0011,B014,611E2920,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B013_F0015,B013,611E2820,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B015_F0010,B015,611E2950,2024,HYDRO_FLOOD,A,TRAIN,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B014_F0012,B014,611E2920,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B026_F0005,B026,613E2680,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B013_F0016,B013,611E2820,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0028,B006,61116100,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B024_F0026,B024,613E1540,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0022,B005,61113300,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B034_F0020,B034,61711890,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B002_F0008,B002,61106450,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B001_F0010,B001,61105000,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B016_F0016,B016,611G3160,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0023,B005,61113300,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0029,B019,612E1060,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B003_F0030,B003,61109600,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0029,B006,61116100,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B002_F0009,B002,61106450,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B008_F0026,B008,611E1460,2024,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0030,B007,611E0470,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B001_F0011,B001,61105000,2024,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B028_F0017,B028,613G1535,2024,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0030,B031,61402050,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B029_F0007,B029,613H1300,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B017_F0015,B017,611H1650,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B001_F0012,B001,61105000,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B018_F0008,B018,611H2032,2024,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0030,B006,61116100,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0031,B007,611E0470,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0032,B007,611E0470,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B002_F0010,B002,61106450,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B021_F0010,B021,612E2390,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0031,B031,61402050,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0035,B032,614E1550,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B033_F0030,B033,61510100,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B004_F0017,B004,61110900,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B030_F0006,B030,613H9508,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B001_F0013,B001,61105000,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B016_F0017,B016,611G3160,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0032,B031,61402050,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B032_F0036,B032,614E1550,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B003_F0031,B003,61109600,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0028,B022,612E2800,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B031_F0033,B031,61402050,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0026,B025,613E2580,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0029,B022,612E2800,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B007_F0033,B007,611E0470,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B016_F0018,B016,611G3160,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0030,B019,612E1060,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0027,B025,613E2580,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0024,B005,61113300,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B021_F0011,B021,612E2390,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0031,B019,612E1060,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B003_F0032,B003,61109600,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B008_F0027,B008,611E1460,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B002_F0011,B002,61106450,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B034_F0021,B034,61711890,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B025_F0028,B025,613E2580,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B006_F0031,B006,61116100,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B020_F0021,B020,612E1940,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B021_F0012,B021,612E2390,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B014_F0013,B014,611E2920,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B022_F0030,B022,612E2800,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B005_F0025,B005,61113300,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B026_F0006,B026,613E2680,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B010_F0029,B010,611E2360,2025,HYDRO_FLOOD,A,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B019_F0032,B019,612E1060,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
B023_F0011,B023,613E1450,2025,HYDRO_FLOOD,B,VALIDATION,GLOBAL_CHRONOLOGICAL_EVENT_SPLIT
