GRAPH_ID,NODE_ID,NODE_INDEX,OUTLET_ID,NODE_TYPE,IS_OUTLET,incremental_area_km2,upstream_area_km2,MERIT_UPA_KM2,log_incremental_area,log_upstream_area,mean_hillslope_flow_distance_m,mean_slope_deg,elevation_mean_m,elevation_std_m,drainage_density_km_per_km2,soil_log_ksat_0_30cm,soil_profile_depth_cm,forest_fraction,impervious_fraction,dem_valid_fraction,flow_distance_valid_fraction,cisc_valid_fraction,ksat_valid_fraction_min,pdep_valid_fraction,igbp_valid_fraction,CCAM_FALLBACK_USED,STATIC_QC
Q_61310900,Q_61310900_N0001,0,61310900,SOURCE,0,10.13162983,10.13162983,10.12412167,2.40979059,2.40979059,963.5152308,18.54525641,734.0215795,94.35362538,0.53989399,1.585418105,92.05308533,0.4623655914,0.00248712027,1,1,1,1,1,1,0,ACCEPT
Q_61310900,Q_61310900_N0002,1,61310900,SOURCE,0,10.04302006,10.04302006,10.03558922,2.401798559,2.401798559,927.2506855,19.96844789,594.3680662,139.9348327,0.4756904559,1.540156623,92.94714355,0.2553191489,0.01021871639,1,1,1,1,1,1,0,ACCEPT
Q_61310900,Q_61310900_N0003,2,61310900,SOURCE,0,11.05069011,11.05069011,11.04254532,2.489121929,2.489121929,873.958397,22.32596411,635.0917416,117.36189,0.4784375088,1.550041099,92.90600586,0.504950495,0.006998697917,1,1,1,1,1,1,0,ACCEPT
Q_61310900,Q_61310900_N0004,3,61310900,CONFLUENCE,0,22.79249203,43.8862022,43.85378265,3.16937007,3.804130447,1036.637633,20.15525272,535.6361699,149.2193218,0.5750062413,1.463939905,93.82200623,0.2405660377,0.006552976472,1,1,1,1,1,1,0,ACCEPT
Q_61310900,Q_61310900_N0005,4,61310900,OUTLET,1,21.85756494,75.87539697,75.81926727,3.129282132,4.34218589,889.3599358,13.950347,346.1028708,123.7963161,0.5900391467,1.303576171,95.71240234,0.1596244131,0.03107996702,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0001,0,613E2810,SOURCE,0,10.61605994,10.61605994,10.60749817,2.452388618,2.452388618,924.8658514,16.35251872,211.870394,49.84807255,0.6031120934,1.39601479,95.35124969,0.1057692308,0.007547489824,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0002,1,613E2810,SOURCE,0,11.01224091,11.01224091,11.00335407,2.485926206,2.485926206,1178.182469,15.90128405,158.8744537,39.49338888,0.4118345465,1.335861663,92.99571228,0.04716981132,0.01216723828,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0003,2,613E2810,CONFLUENCE,0,4.408803401,26.03710425,26.01610184,1.688027886,3.297210154,752.9714372,12.77043967,142.4536945,40.81372807,1.032830239,1.024757783,89.41165924,0.2820512821,0.02798202614,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0004,3,613E2810,SOURCE,0,10.02558734,10.02558734,10.01751137,2.400218693,2.400218693,1227.671674,12.56133249,116.8767118,18.99990816,0.4165031416,1.338562687,89.99308014,0,0.00968175706,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0005,4,613E2810,SOURCE,0,10.25108997,10.25108997,10.242836,2.42046501,2.42046501,920.6185226,17.22284938,183.4698167,53.20724839,0.6887124538,1.300815662,89.6333313,0.3,0.005976445773,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0006,5,613E2810,CONFLUENCE,0,17.87960511,54.16779934,54.12416077,2.938082245,4.010379438,1058.983328,11.87062662,116.8112245,30.61183381,0.6704411034,1.309567074,79.3092041,0.1212121212,0.02616878869,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0007,6,613E2810,SOURCE,0,10.13183503,10.13183503,10.12368202,2.409809025,2.409809025,1193.253397,11.33006826,114.6573991,30.15081053,0.5066240325,1.325203141,81.1692276,0.0306122449,0.01226121724,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0008,7,613E2810,CONFLUENCE,0,2.378016301,66.67765067,66.62394714,1.217288644,4.214756002,553.1293957,6.837103959,83.58740806,11.3814301,1.05314296,1.437719365,93.36000824,0,0.07404608991,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0009,8,613E2810,CONFLUENCE,0,32.73526776,109.4385058,109.3504105,3.518543811,4.704458857,1031.473782,8.566679528,88.50116636,18.65955805,0.660090597,1.303090731,90.59767914,0,0.02860128706,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0010,9,613E2810,SOURCE,0,10.25054732,10.25054732,10.2423315,2.420416778,2.420416778,1320.310309,9.186509294,89.09341285,13.25154419,0.2157596783,1.130256315,104.4958267,0,0.01263712154,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0011,10,613E2810,CONFLUENCE,0,65.35767262,185.0467257,184.8980103,4.195059393,5.225997856,1031.668392,7.769633889,75.53971823,17.49390281,0.5842086028,1.251380106,98.78967285,0.004823151125,0.04884127618,1,1,1,1,1,1,0,ACCEPT
Q_613E2810,Q_613E2810_N0012,11,613E2810,OUTLET,1,3.362402636,188.4091283,188.2577209,1.473022969,5.243909376,1087.002389,5.344665933,59.54536749,16.08767029,0.9552680872,1.439506133,93.36000824,0,0.1307137129,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0001,0,613E2870,SOURCE,0,11.36825817,11.36825817,11.35902214,2.515133365,2.515133365,912.1851827,20.04736542,424.353108,74.81807777,0.4415698022,1.394497375,94.61284637,0,0.01272727273,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0002,1,613E2870,SOURCE,0,10.01499517,10.01499517,10.00687313,2.399257542,2.399257542,906.4926799,21.70512009,368.0562828,80.84259215,0.5090502928,1.284098705,97.4708252,0.1595744681,0.01005205529,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0003,2,613E2870,CONFLUENCE,0,16.73485854,38.11811188,38.08718491,2.875532112,3.666585579,1030.932356,18.80028129,327.4154873,60.16783787,0.6351908084,1.381724477,95.26651764,0.1974522293,0.02761330606,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0004,3,613E2870,SOURCE,0,11.425141,11.425141,11.41588402,2.51972192,2.51972192,885.3018301,17.31967009,185.9633936,80.10555729,0.5986117382,1.291692197,96.23412323,0.2222222222,0.02267537989,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0005,4,613E2870,SOURCE,0,15.90269179,15.90269179,15.8898325,2.827472887,2.827472887,863.0486854,21.39283753,307.3961986,54.8479389,0.558280164,1.422049085,94.63523865,0.357615894,0.02839687747,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0006,5,613E2870,SOURCE,0,10.04410973,10.04410973,10.03599834,2.401897229,2.401897229,783.5545161,24.66928346,375.3804724,115.846894,0.618434998,1.014197876,100.6306992,0.4842105263,0.007347011916,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0007,6,613E2870,CONFLUENCE,0,20.52384868,46.47065019,46.43306732,3.069161561,3.860111629,975.7103687,22.79747131,278.8618049,75.18095165,0.636239317,1.417464991,94.69407654,0.3080808081,0.01711276876,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0008,7,613E2870,CONFLUENCE,0,9.411014301,93.99977637,93.92364502,2.342864313,4.553874538,807.5378357,22.48085979,240.5643195,75.48618435,0.7636178945,1.390519222,95.13856506,0.1666666667,0.02076753756,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0009,8,613E2870,SOURCE,0,11.02736414,11.02736414,11.018466,2.487184399,2.487184399,965.5295603,18.48833903,236.7551678,66.84439969,0.3962621739,1.16601483,96.67874908,0.2815533981,0.01035044825,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0010,9,613E2870,CONFLUENCE,0,37.73838938,142.7655299,142.6499786,3.656831082,4.968183708,892.4647373,20.97585996,218.1205607,90.87670128,0.6386380959,1.310237467,95.46063995,0.217877095,0.01867531662,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0011,10,613E2870,CONFLUENCE,0,3.724038053,157.9147089,157.7868805,1.552663954,5.068367637,733.7290978,14.15918919,115.929196,35.92462739,0.9243110292,1.414535065,93.43832397,0,0.06185068857,1,1,1,1,1,1,0,ACCEPT
Q_613E2870,Q_613E2870_N0012,11,613E2870,OUTLET,1,13.47809745,171.3928064,171.2540588,2.672636987,5.149775631,884.1554912,16.88380115,146.596178,70.85302846,0.6651174528,1.409392933,92.64058685,0.078125,0.03684667245,1,1,1,1,1,1,0,ACCEPT
Q_61402050,Q_61402050_N0001,0,61402050,SOURCE,0,10.0954423,10.0954423,10.08712387,2.40653442,2.40653442,1019.892035,27.65017586,901.6423641,191.842302,0.3114596447,1.464182278,88.78153992,0.8315789474,0.001782372338,1,1,1,1,1,1,0,ACCEPT
Q_61402050,Q_61402050_N0002,1,61402050,SOURCE,0,10.17661779,10.17661779,10.16827202,2.413823899,2.413823899,877.1114286,25.84693638,674.4551968,189.7204039,0.5430309754,1.61050715,72.96231079,0.7916666667,0.02915967129,1,1,1,1,1,1,0,ACCEPT
Q_61402050,Q_61402050_N0003,2,61402050,SOURCE,0,12.9527526,12.9527526,12.94213963,2.635676808,2.635676808,1037.600278,23.66688204,843.8898007,131.6833623,0.3481350267,1.578829527,90.13555145,0.6209677419,0.02334305961,1,1,1,1,1,1,0,ACCEPT
Q_61402050,Q_61402050_N0004,3,61402050,CONFLUENCE,0,48.29218547,71.34038037,71.28177643,3.897765559,4.281382485,864.348122,26.67027391,830.9340903,169.9681131,0.5765924392,1.51725775,89.51750946,0.9200863931,0.004287045666,1,1,1,1,1,1,0,ACCEPT
Q_61402050,Q_61402050_N0005,4,61402050,SOURCE,0,10.08872769,10.08872769,10.08046246,2.405929069,2.405929069,859.4180027,24.9152384,716.3347103,118.3393704,0.4365015629,1.563145399,91.83666992,0.2574257426,0.01274850673,1,1,1,1,1,1,0,ACCEPT
Q_61402050,Q_61402050_N0006,5,61402050,CONFLUENCE,0,46.60986857,128.0389766,127.933815,3.863040063,4.860114503,1006.113875,26.3738304,685.598311,193.6199538,0.5725727545,1.595862289,80.74359894,0.7399103139,0.02898075029,1,1,1,1,1,1,0,ACCEPT
Q_61402050,Q_61402050_N0007,6,61402050,CONFLUENCE,0,0.8073102904,139.0229047,138.9087372,0.5918397127,4.941806014,399.0516744,4.631038104,337.2812105,12.34830682,1.911055991,1.555575907,77.06999969,0,0.6064301552,1,1,1,1,1,1,0,REVIEW_COARSE_SUPPORT
Q_61402050,Q_61402050_N0008,7,61402050,OUTLET,1,6.195944411,145.2188491,145.0995789,1.973517591,4.985104466,850.6890362,18.95928698,680.1901181,243.3000524,0.6716062004,1.416832348,81.5357132,0.186440678,0.1283724978,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0001,0,62306134,SOURCE,0,10.32356547,10.32356547,10.31698322,2.426885994,2.426885994,1199.254945,20.76156877,633.6341146,163.3898083,0.3631845731,1.72871846,97.72000122,0.4791666667,0.006288758844,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0002,1,62306134,SOURCE,0,10.02338034,10.02338034,10.01699829,2.400018503,2.400018503,987.1610204,21.53926162,623.9339688,114.0713021,0.3203628962,1.639685929,108.5614395,0.5434782609,0.005840596639,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0003,2,62306134,SOURCE,0,10.29544552,10.29544552,10.28889751,2.424399593,2.424399593,1100.824413,26.59315751,843.6760161,193.4189734,0.3502930926,1.690167824,92.40571594,0.9072164948,0.002361998075,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0004,3,62306134,SOURCE,0,20.59460464,20.59460464,20.58152771,3.072443498,3.072443498,930.8891534,20.75339194,727.892796,118.2911711,0.5118501332,1.734664917,101.4543915,0.5473684211,0.002054016257,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0005,4,62306134,SOURCE,0,10.01137979,10.01137979,10.00502491,2.398929264,2.398929264,847.2429137,27.64609876,1092.425561,200.6501403,0.3867966972,1.684196353,91.52000427,0.5217391304,0,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0006,5,62306134,CONFLUENCE,0,16.50256316,47.10854759,47.07863998,2.862347337,3.873459866,816.5994473,21.84228522,743.8832081,223.2920265,0.7017589035,1.679956933,94.5265274,0.6709677419,0.006047728016,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0007,6,62306134,CONFLUENCE,0,9.359311443,66.76330456,66.72089386,2.337885772,4.216020818,1003.885768,19.36996703,562.8521047,120.8678692,0.5431684068,1.639501135,100.390007,0.1511627907,0.01781587057,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0008,7,62306134,CONFLUENCE,0,12.73736567,89.52405056,89.4671402,2.620119541,4.505615567,690.924402,18.86800613,499.578542,106.1937744,0.7241086031,1.308106045,100.2853928,0.4700854701,0.01561727086,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0009,8,62306134,CONFLUENCE,0,3.495180354,103.3427964,103.2770767,1.50300579,4.647681598,545.9768705,13.8411579,417.638802,76.98872638,1.044484598,1.192963084,99.71999359,0.28125,0.1107133725,1,1,1,1,1,1,0,ACCEPT
Q_62306134,Q_62306134_N0010,9,62306134,OUTLET,1,8.087594698,111.4303911,111.3595047,2.206910263,4.722334284,781.1109466,19.2118066,505.7945283,112.5955434,0.4348721232,1.268776615,99.9825058,0.6578947368,0.03032668079,1,1,1,1,1,1,0,ACCEPT
