REJECTION_ID,SAMPLE_ID,EVENT_ID,GRAPH_ID,OUTLET_ID,FORECAST_TIME,TARGET_START,TARGET_END,TARGET_VARIABLE,TARGET_COVERAGE,MIN_TARGET_COVERAGE,REASON,SPLIT
R000000802,,B024_F0018,B024,613E1540,2023-07-25 08:00:00,2023-07-25 09:00:00,2023-07-25 14:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000803,,B024_F0018,B024,613E1540,2023-07-26 02:00:00,2023-07-26 03:00:00,2023-07-26 08:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000804,,B024_F0018,B024,613E1540,2023-07-26 03:00:00,2023-07-26 04:00:00,2023-07-26 09:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000805,,B024_F0018,B024,613E1540,2023-07-26 04:00:00,2023-07-26 05:00:00,2023-07-26 10:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000806,,B024_F0018,B024,613E1540,2023-07-26 05:00:00,2023-07-26 06:00:00,2023-07-26 11:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000807,,B024_F0018,B024,613E1540,2023-07-26 06:00:00,2023-07-26 07:00:00,2023-07-26 12:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000808,,B015_F0002,B015,611E2950,2023-07-30 17:00:00,2023-07-30 18:00:00,2023-07-30 23:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000809,,B015_F0002,B015,611E2950,2023-07-30 18:00:00,2023-07-30 19:00:00,2023-07-31 00:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000810,,B024_F0019,B024,613E1540,2023-08-02 01:00:00,2023-08-02 02:00:00,2023-08-02 07:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000811,,B024_F0019,B024,613E1540,2023-08-02 02:00:00,2023-08-02 03:00:00,2023-08-02 08:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000812,,B024_F0019,B024,613E1540,2023-08-02 03:00:00,2023-08-02 04:00:00,2023-08-02 09:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000813,,B015_F0005,B015,611E2950,2023-08-08 08:00:00,2023-08-08 09:00:00,2023-08-08 14:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000814,,B015_F0005,B015,611E2950,2023-08-08 13:00:00,2023-08-08 14:00:00,2023-08-08 19:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000815,,B004_F0008,B004,61110900,2023-08-13 01:00:00,2023-08-13 02:00:00,2023-08-13 07:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000816,,B028_F0011,B028,613G1535,2023-08-21 22:00:00,2023-08-21 23:00:00,2023-08-22 04:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000817,,B007_F0019,B007,611E0470,2023-08-22 01:00:00,2023-08-22 02:00:00,2023-08-22 07:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000818,,B007_F0019,B007,611E0470,2023-08-22 02:00:00,2023-08-22 03:00:00,2023-08-22 08:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000819,,B007_F0019,B007,611E0470,2023-08-22 10:00:00,2023-08-22 11:00:00,2023-08-22 16:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000820,,B007_F0019,B007,611E0470,2023-08-22 11:00:00,2023-08-22 12:00:00,2023-08-22 17:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000821,,B015_F0006,B015,611E2950,2023-08-27 13:00:00,2023-08-27 14:00:00,2023-08-27 19:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000822,,B015_F0006,B015,611E2950,2023-08-27 14:00:00,2023-08-27 15:00:00,2023-08-27 20:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000823,,B015_F0006,B015,611E2950,2023-08-27 16:00:00,2023-08-27 17:00:00,2023-08-27 22:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000824,,B015_F0006,B015,611E2950,2023-08-27 17:00:00,2023-08-27 18:00:00,2023-08-27 23:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000825,,B015_F0006,B015,611E2950,2023-08-27 18:00:00,2023-08-27 19:00:00,2023-08-28 00:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000826,,B015_F0006,B015,611E2950,2023-08-28 01:00:00,2023-08-28 02:00:00,2023-08-28 07:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000827,,B015_F0006,B015,611E2950,2023-08-28 02:00:00,2023-08-28 03:00:00,2023-08-28 08:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000828,,B015_F0006,B015,611E2950,2023-08-28 03:00:00,2023-08-28 04:00:00,2023-08-28 09:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000829,,B015_F0006,B015,611E2950,2023-08-28 04:00:00,2023-08-28 05:00:00,2023-08-28 10:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000830,,B015_F0006,B015,611E2950,2023-08-28 05:00:00,2023-08-28 06:00:00,2023-08-28 11:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000831,,B015_F0006,B015,611E2950,2023-08-28 06:00:00,2023-08-28 07:00:00,2023-08-28 12:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000832,,B015_F0006,B015,611E2950,2023-08-28 07:00:00,2023-08-28 08:00:00,2023-08-28 13:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000833,,B015_F0006,B015,611E2950,2023-08-28 08:00:00,2023-08-28 09:00:00,2023-08-28 14:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000834,,B015_F0006,B015,611E2950,2023-08-28 09:00:00,2023-08-28 10:00:00,2023-08-28 15:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000835,,B015_F0006,B015,611E2950,2023-08-28 10:00:00,2023-08-28 11:00:00,2023-08-28 16:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000836,,B015_F0006,B015,611E2950,2023-08-28 11:00:00,2023-08-28 12:00:00,2023-08-28 17:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000837,,B015_F0006,B015,611E2950,2023-08-28 12:00:00,2023-08-28 13:00:00,2023-08-28 18:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000838,,B015_F0006,B015,611E2950,2023-08-28 13:00:00,2023-08-28 14:00:00,2023-08-28 19:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000839,,B015_F0006,B015,611E2950,2023-08-28 14:00:00,2023-08-28 15:00:00,2023-08-28 20:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000840,,B010_F0023,B010,611E2360,2023-08-27 23:00:00,2023-08-28 00:00:00,2023-08-28 05:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000841,,B010_F0023,B010,611E2360,2023-08-28 00:00:00,2023-08-28 01:00:00,2023-08-28 06:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000842,,B010_F0023,B010,611E2360,2023-08-28 01:00:00,2023-08-28 02:00:00,2023-08-28 07:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000843,,B010_F0023,B010,611E2360,2023-08-28 02:00:00,2023-08-28 03:00:00,2023-08-28 08:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000844,,B010_F0023,B010,611E2360,2023-08-28 03:00:00,2023-08-28 04:00:00,2023-08-28 09:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000845,,B010_F0023,B010,611E2360,2023-08-28 04:00:00,2023-08-28 05:00:00,2023-08-28 10:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000846,,B010_F0023,B010,611E2360,2023-08-28 05:00:00,2023-08-28 06:00:00,2023-08-28 11:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000847,,B004_F0010,B004,61110900,2023-09-05 09:00:00,2023-09-05 10:00:00,2023-09-05 15:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000848,,B004_F0010,B004,61110900,2023-09-05 10:00:00,2023-09-05 11:00:00,2023-09-05 16:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000849,,B004_F0010,B004,61110900,2023-09-05 11:00:00,2023-09-05 12:00:00,2023-09-05 17:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000850,,B004_F0010,B004,61110900,2023-09-05 12:00:00,2023-09-05 13:00:00,2023-09-05 18:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000851,,B004_F0010,B004,61110900,2023-09-05 13:00:00,2023-09-05 14:00:00,2023-09-05 19:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000852,,B004_F0010,B004,61110900,2023-09-05 14:00:00,2023-09-05 15:00:00,2023-09-05 20:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000853,,B007_F0023,B007,611E0470,2023-10-19 09:00:00,2023-10-19 10:00:00,2023-10-19 15:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000854,,B007_F0023,B007,611E0470,2023-10-19 10:00:00,2023-10-19 11:00:00,2023-10-19 16:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000855,,B007_F0023,B007,611E0470,2023-10-19 11:00:00,2023-10-19 12:00:00,2023-10-19 17:00:00,FLOW,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000856,,B007_F0023,B007,611E0470,2023-10-19 12:00:00,2023-10-19 13:00:00,2023-10-19 18:00:00,FLOW,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000857,,B007_F0023,B007,611E0470,2023-10-19 13:00:00,2023-10-19 14:00:00,2023-10-19 19:00:00,FLOW,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000858,,B007_F0023,B007,611E0470,2023-10-19 14:00:00,2023-10-19 15:00:00,2023-10-19 20:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000859,,B007_F0023,B007,611E0470,2023-10-19 15:00:00,2023-10-19 16:00:00,2023-10-19 21:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000860,,B002_F0006,B002,61106450,2023-10-19 09:00:00,2023-10-19 10:00:00,2023-10-19 15:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000861,,B002_F0006,B002,61106450,2023-10-19 10:00:00,2023-10-19 11:00:00,2023-10-19 16:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000862,,B002_F0006,B002,61106450,2023-10-19 11:00:00,2023-10-19 12:00:00,2023-10-19 17:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000863,,B002_F0006,B002,61106450,2023-10-19 12:00:00,2023-10-19 13:00:00,2023-10-19 18:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000864,,B002_F0006,B002,61106450,2023-10-19 13:00:00,2023-10-19 14:00:00,2023-10-19 19:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000865,,B002_F0006,B002,61106450,2023-10-19 14:00:00,2023-10-19 15:00:00,2023-10-19 20:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000866,,B020_F0017,B020,612E1940,2023-11-09 20:00:00,2023-11-09 21:00:00,2023-11-10 02:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000867,,B024_F0020,B024,613E1540,2024-03-25 14:00:00,2024-03-25 15:00:00,2024-03-25 20:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000868,,B024_F0020,B024,613E1540,2024-03-25 15:00:00,2024-03-25 16:00:00,2024-03-25 21:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000869,,B024_F0020,B024,613E1540,2024-03-25 16:00:00,2024-03-25 17:00:00,2024-03-25 22:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000870,,B024_F0020,B024,613E1540,2024-03-25 17:00:00,2024-03-25 18:00:00,2024-03-25 23:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000871,,B024_F0020,B024,613E1540,2024-03-25 18:00:00,2024-03-25 19:00:00,2024-03-26 00:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000872,,B024_F0020,B024,613E1540,2024-03-26 02:00:00,2024-03-26 03:00:00,2024-03-26 08:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000873,,B024_F0020,B024,613E1540,2024-03-26 03:00:00,2024-03-26 04:00:00,2024-03-26 09:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000874,,B024_F0020,B024,613E1540,2024-03-26 04:00:00,2024-03-26 05:00:00,2024-03-26 10:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000875,,B024_F0020,B024,613E1540,2024-03-26 05:00:00,2024-03-26 06:00:00,2024-03-26 11:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000876,,B022_F0023,B022,612E2800,2024-04-01 03:00:00,2024-04-01 04:00:00,2024-04-01 09:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000877,,B007_F0024,B007,611E0470,2024-04-01 03:00:00,2024-04-01 04:00:00,2024-04-01 09:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000878,,B034_F0017,B034,61711890,2024-04-02 02:00:00,2024-04-02 03:00:00,2024-04-02 08:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000879,,B034_F0017,B034,61711890,2024-04-02 03:00:00,2024-04-02 04:00:00,2024-04-02 09:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000880,,B034_F0017,B034,61711890,2024-04-02 04:00:00,2024-04-02 05:00:00,2024-04-02 10:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000881,,B034_F0017,B034,61711890,2024-04-02 05:00:00,2024-04-02 06:00:00,2024-04-02 11:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000882,,B033_F0026,B033,61510100,2024-04-02 07:00:00,2024-04-02 08:00:00,2024-04-02 13:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000883,,B033_F0026,B033,61510100,2024-04-02 08:00:00,2024-04-02 09:00:00,2024-04-02 14:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000884,,B033_F0026,B033,61510100,2024-04-02 09:00:00,2024-04-02 10:00:00,2024-04-02 15:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000885,,B033_F0026,B033,61510100,2024-04-02 10:00:00,2024-04-02 11:00:00,2024-04-02 16:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000886,,B024_F0021,B024,613E1540,2024-04-18 04:00:00,2024-04-18 05:00:00,2024-04-18 10:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000887,,B024_F0021,B024,613E1540,2024-04-18 05:00:00,2024-04-18 06:00:00,2024-04-18 11:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000888,,B028_F0013,B028,613G1535,2024-04-19 11:00:00,2024-04-19 12:00:00,2024-04-19 17:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000889,,B028_F0013,B028,613G1535,2024-04-19 12:00:00,2024-04-19 13:00:00,2024-04-19 18:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000890,,B028_F0013,B028,613G1535,2024-04-19 13:00:00,2024-04-19 14:00:00,2024-04-19 19:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000891,,B028_F0013,B028,613G1535,2024-04-19 14:00:00,2024-04-19 15:00:00,2024-04-19 20:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000892,,B028_F0013,B028,613G1535,2024-04-19 15:00:00,2024-04-19 16:00:00,2024-04-19 21:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000893,,B007_F0027,B007,611E0470,2024-04-24 17:00:00,2024-04-24 18:00:00,2024-04-24 23:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000894,,B007_F0027,B007,611E0470,2024-04-24 18:00:00,2024-04-24 19:00:00,2024-04-25 00:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000895,,B007_F0027,B007,611E0470,2024-04-24 19:00:00,2024-04-24 20:00:00,2024-04-25 01:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000896,,B007_F0027,B007,611E0470,2024-04-24 20:00:00,2024-04-24 21:00:00,2024-04-25 02:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000897,,B007_F0027,B007,611E0470,2024-04-24 21:00:00,2024-04-24 22:00:00,2024-04-25 03:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000898,,B008_F0023,B008,611E1460,2024-04-26 19:00:00,2024-04-26 20:00:00,2024-04-27 01:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000899,,B008_F0023,B008,611E1460,2024-04-26 20:00:00,2024-04-26 21:00:00,2024-04-27 02:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000900,,B008_F0023,B008,611E1460,2024-04-26 21:00:00,2024-04-26 22:00:00,2024-04-27 03:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000901,,B008_F0023,B008,611E1460,2024-04-26 22:00:00,2024-04-26 23:00:00,2024-04-27 04:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000902,,B008_F0023,B008,611E1460,2024-04-26 23:00:00,2024-04-27 00:00:00,2024-04-27 05:00:00,WATER_LEVEL,0,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000903,,B008_F0023,B008,611E1460,2024-04-27 00:00:00,2024-04-27 01:00:00,2024-04-27 06:00:00,WATER_LEVEL,0,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000904,,B008_F0023,B008,611E1460,2024-04-27 01:00:00,2024-04-27 02:00:00,2024-04-27 07:00:00,WATER_LEVEL,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000905,,B008_F0023,B008,611E1460,2024-04-27 02:00:00,2024-04-27 03:00:00,2024-04-27 08:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000906,,B008_F0023,B008,611E1460,2024-04-27 03:00:00,2024-04-27 04:00:00,2024-04-27 09:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000907,,B008_F0023,B008,611E1460,2024-04-27 04:00:00,2024-04-27 05:00:00,2024-04-27 10:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000908,,B004_F0012,B004,61110900,2024-04-26 20:00:00,2024-04-26 21:00:00,2024-04-27 02:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000909,,B004_F0012,B004,61110900,2024-04-26 21:00:00,2024-04-26 22:00:00,2024-04-27 03:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000910,,B004_F0012,B004,61110900,2024-04-26 22:00:00,2024-04-26 23:00:00,2024-04-27 04:00:00,FLOW,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000911,,B004_F0012,B004,61110900,2024-04-26 23:00:00,2024-04-27 00:00:00,2024-04-27 05:00:00,FLOW,0.1666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000912,,B005_F0017,B005,61113300,2024-05-01 05:00:00,2024-05-01 06:00:00,2024-05-01 11:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000913,,B005_F0017,B005,61113300,2024-05-01 06:00:00,2024-05-01 07:00:00,2024-05-01 12:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000914,,B005_F0017,B005,61113300,2024-05-01 07:00:00,2024-05-01 08:00:00,2024-05-01 13:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000915,,B005_F0017,B005,61113300,2024-05-01 08:00:00,2024-05-01 09:00:00,2024-05-01 14:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000916,,B005_F0017,B005,61113300,2024-05-01 09:00:00,2024-05-01 10:00:00,2024-05-01 15:00:00,FLOW,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000917,,B005_F0017,B005,61113300,2024-05-01 10:00:00,2024-05-01 11:00:00,2024-05-01 16:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000918,,B006_F0026,B006,61116100,2024-05-01 07:00:00,2024-05-01 08:00:00,2024-05-01 13:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000919,,B006_F0026,B006,61116100,2024-05-01 08:00:00,2024-05-01 09:00:00,2024-05-01 14:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000920,,B006_F0026,B006,61116100,2024-05-01 09:00:00,2024-05-01 10:00:00,2024-05-01 15:00:00,FLOW,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000921,,B010_F0025,B010,611E2360,2024-04-29 06:00:00,2024-04-29 07:00:00,2024-04-29 12:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000922,,B010_F0025,B010,611E2360,2024-04-29 07:00:00,2024-04-29 08:00:00,2024-04-29 13:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000923,,B010_F0025,B010,611E2360,2024-04-29 08:00:00,2024-04-29 09:00:00,2024-04-29 14:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000924,,B010_F0025,B010,611E2360,2024-04-29 09:00:00,2024-04-29 10:00:00,2024-04-29 15:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000925,,B010_F0025,B010,611E2360,2024-04-29 10:00:00,2024-04-29 11:00:00,2024-04-29 16:00:00,WATER_LEVEL,0.3333333333,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000926,,B010_F0025,B010,611E2360,2024-04-29 11:00:00,2024-04-29 12:00:00,2024-04-29 17:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000927,,B010_F0025,B010,611E2360,2024-04-29 12:00:00,2024-04-29 13:00:00,2024-04-29 18:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000928,,B010_F0025,B010,611E2360,2024-05-01 04:00:00,2024-05-01 05:00:00,2024-05-01 10:00:00,WATER_LEVEL,0.6666666667,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
R000000929,,B010_F0025,B010,611E2360,2024-05-01 05:00:00,2024-05-01 06:00:00,2024-05-01 11:00:00,WATER_LEVEL,0.5,0.8,TARGET_COVERAGE_BELOW_THRESHOLD,TRAIN
